ME	condition	PSIs_condition	PSIs_background	Conditions_background	condition_mean	condition_std	background_mean	background_std	SSMD
chr4_-_101029165_101029195	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6097560975609756, 0.2, 1.0, 1.0]	[0.15842196617424253, 0.007351384998443822, 0.014948406521411958, 0.004166666666666667, 0.04411764705882353, 0.0, 0.0, 0.03087301587301587, 0.09265573047883698, 0.006472484419557395, 0.025641208061526786, 0.005319148936170213, 0.08404623866380528, 0.20890206443801027, 0.05015351319699146, 0.1111111111111111, 0.0, 0.003875968992248062, 0.0, 0.09497354497354497, 0.0, 0.023255813953488372, 0.11831076724693745, 0.0, 0.05520833333333334, 0.0, 0.0, 0.007575757575757576]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.8917960088691795	0.24559781660411867	0.04097788473835442	0.05438976732664543	3.382325426201863
chr6_-_152511570_152511591	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.06893755121877457, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'Fibroblast_line_1', 'white_blood_cells', 'adipose']	1.0	0.0	0.013787510243754913	0.027575020487509826	35.76470560386174
chr7_-_122480851_122480860	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9746835443037974, 1.0, 1.0, 1.0, 0.9743589743589743, 1.0]	[0.2503401360544218, 0.0, 0.0, 0.0, 0.0, 0.048183760683760686, 0.0, 0.0, 0.0, 0.0, 0.025, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9957535432218977	0.009495597150443048	0.01696480710455866	0.05251989077261004	18.339202565779328
chr6_-_128001195_128001207	Exc_L3-4	[1.0, 1.0, 1.0, 0.9911894273127754, 0.9902439024390244, 0.9875389408099688, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.11356989557421025, 0.0, 0.0007575757575757576, 0.0, 0.0, 0.0, 0.0, 0.08172758350652089, 0.08260141093474427, 0.007215007215007215, 0.0, 0.0, 0.0, 0.002173913043478261, 0.0962962962962963, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9971792973237971	0.004676494679591129	0.019678869606946415	0.0433694269079139	22.409028716417982
chr12_+_19270187_19270205	Exc_L3-4	[0.375, 0.5657894736842105, 0.5, 0.4405940594059406, 0.6111111111111112, 0.4782608695652174, 0.6047337278106509, 0.5150684931506849, 0.44, 0.6086956521739131, 0.6663395485770363, 0.7152051488334674]	[0.0028220826669496848, 0.0030307992747257533, 0.002039971617786187, 0.016571739242996944, 0.0029850746268656717, 0.0, 0.029513888888888888, 0.025321847728792205, 0.0028351929760380467, 0.009486006774142368, 0.0, 0.001466275659824047, 0.010740312146698506, 0.044444444444444446, 0.12380952380952381, 0.5247252747252747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011363636363636364]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'testes', 'adipose', 'liver', 'ovary']	0.5433998403593526	0.09759230470218783	0.032446242837863515	0.10363079141864769	3.589410851484125
chr1_+_84173328_84173352	Exc_L3-4	[0.92, 0.9487179487179487, 1.0, 0.9555555555555556, 0.9791666666666666, 0.9745222929936306, 0.9422382671480144, 0.9581151832460733, 0.975609756097561, 1.0, 1.0, 0.9298245614035088]	[0.011415867373734392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17364775575301888, 0.0, 0.0, 0.0, 0.0, 0.0068449070395677734, 0.057971014492753624, 0.022222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	0.96531251931908	0.026235908602340735	0.01007784321782581	0.0341255766980031	22.19150111564656
chr7_-_82835666_82835693	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.0, 0.28554077501445924, 0.05, 0.8, 0.04, 0.21428571428571427, 0.0]	['iPSC', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'iPS_Cell', 'breast', 'prostate', 'testes']	1.0	0.0	0.1985466413285962	0.26608444418555044	3.012026355484806
chr4_-_146784792_146784795	Exc_L3-4	[1.0, 1.0, 0.9047619047619048, 0.9285714285714286, 0.8148148148148148]	[0.6318681318681318, 0.8277310924369747, 0.7424242424242424, 0.6363636363636364]	['embryonic_stem_cells', 'lung', 'testes', 'ovary']	0.9296296296296296	0.06885628988358707	0.7095967757732463	0.08129912996373913	2.0652636322426807
chr5_-_137273375_137273384	Exc_L3-4	[0.5882352941176471, 0.5384615384615384, 0.25, 0.6875, 0.7948717948717948, 0.8666666666666667, 0.75, 0.7733333333333333, 0.7548387096774194, 0.9333333333333333, 0.9166666666666666, 0.7731958762886598]	[0.05651035731056252, 0.0, 0.0, 0.008620689655172414, 0.0, 0.0, 0.03333333333333333, 0.17742721924540106, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.04126984126984127, 0.06270057766367138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'colon', 'prostate', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose']	0.718925267784755	0.18059030686424707	0.02484221296112039	0.05031474754149408	3.7023985975901197
chr2_-_50528624_50528651	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8857142857142857, 1.0, 1.0]	[1.0, 0.0, 0.40476190476190477, 0.6, 0.7799999999999999, 0.17424242424242423, 0.2807843137254902, 0.625, 0.0, 0.5714285714285714, 0.0, 0.2]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'embryonic_stem_cells', 'H9_ES_cells', 'Astrocyte', 'iPS_Cell', 'colon', 'prostate', 'lung', 'testes']	0.9857142857142858	0.037796447300922735	0.38635143451319925	0.3171985305801758	1.8762780279140068
chr1_+_10273013_10273031	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.061574815827447414, 0.0, 0.0, 0.007857733664185277, 0.023923444976076555, 0.0, 0.0, 0.06983973804703758, 0.08593193864056818, 0.0036679536679536683, 0.0, 0.0, 0.0, 0.027902441653587254, 0.09309309309309309, 0.2680632741273474, 0.0, 0.0, 0.08658008658008658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'thyroid', 'testes', 'adipose', 'ovary']	1.0	0.0	0.02913738081109532	0.05806034814289364	16.721612085402807
chr3_+_66353199_66353203	Exc_L3-4	[1.0, 0.13043478260869565, 0.5, 1.0, 0.9666666666666667, 0.95, 0.6, 1.0, 1.0, 0.5909090909090909]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.7738010540184452	0.2873065468584141	0.0	0.0	2.693294192143062
chr10_-_77025445_77025457	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9895561357702349, 0.9865591397849462, 0.9917582417582418, 0.9965457685664939, 1.0, 0.9831932773109243, 0.9685534591194969]	[0.0044444444444444444, 0.0, 0.0, 0.21153846153846154, 0.0, 0.0, 0.0, 0.0, 0.36896551724137927, 0.0, 0.0, 0.0, 0.0, 0.0]	['iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'colon', 'prostate', 'lymph_node', 'testes', 'liver', 'ovary']	0.9930138351925281	0.009377553844922032	0.041782030230306084	0.1057164313513651	8.962763231895966
chr11_-_6401976_6401982	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.3172123213660849, 0.02737746890242682, 0.03365124812117209, 0.033698437577747924, 0.20833333333333334, 0.0, 0.0, 0.19971956019508857, 0.8444444444444444, 0.03227020225044113, 0.027288776543990048, 0.11667137210615472, 0.0, 0.07530556541619622, 0.12389410989241166, 0.40621090969666684, 0.0056179775280898875, 0.35399625505075394, 0.2111111111111111, 0.0, 0.0, 0.0, 0.17823639774859287, 0.07266784008046265, 0.1859692818596928, 0.0629399585921325, 0.13375350140056022]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	1.0	0.0	0.13519889160065018	0.1796412238924609	4.814045961505183
chr2_-_144284249_144284252	Exc_L3-4	[0.3333333333333333, 0.5, 0.5714285714285714, 0.15, 0.3888888888888889, 0.3548387096774194, 0.35714285714285715, 0.2682926829268293, 0.3783783783783784, 0.42857142857142855, 0.5, 0.4]	[0.0, 0.2, 0.13900797112172023, 0.03333333333333333, 0.053763440860215055, 0.2, 0.26785714285714285, 0.1611111111111111, 0.033392963625521764, 0.10260323306860544, 0.1, 0.0, 0.3142857142857143, 0.6, 0.0, 0.5714285714285714, 0.0, 0.0, 0.3269230769230769]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'white_blood_cells', 'kidney', 'lymph_node', 'adipose', 'ovary']	0.3859062375289755	0.10668448884045278	0.16335297676921118	0.1788643565128611	1.0686095055244764
chr10_-_71823887_71823896	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9459459459459459, 0.9444444444444444, 1.0]	[0.7624979413835455, 0.1867451215245738, 0.017477973998831057, 0.011522295859815576, 0.034728406055209264, 0.10943105700231932, 0.25036882222768625, 0.1400359909432481, 0.15712610705570418, 0.1953415783075304, 0.016412258682630933, 0.007102199520125524, 0.1739970097237874, 0.5279932896964036, 0.09050713451638087, 0.16765195999448626, 0.5867289572511187, 0.5945870931166438, 0.7109093494757872, 0.018044483230341052, 0.21342048726973534, 0.2974265413625943, 0.6158897566547257, 0.22818096799171383, 0.6183270254459423, 0.2416950838306337, 0.10005821399464432, 0.5795294401059965]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9908658658658659	0.02042684433982394	0.27334773379364835	0.23785406461638647	3.0055686196484133
chr2_-_25419514_25419535	Exc_L3-4	[1.0, 1.0, 1.0, 0.7931034482758621, 1.0, 1.0, 0.9682539682539683, 0.8666666666666667, 1.0, 1.0, 1.0, 0.8666666666666667]	[0.006993006993006993, 0.006498863423105493, 0.08762564671101257, 0.0, 0.022222222222222223, 0.414915747867693, 0.012825255888518928, 0.0, 0.06582247223958454, 0.04926819212533499, 0.0990990990990991, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.2614322691975841, 0.0, 0.0, 0.16666666666666666]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'prostate', 'white_blood_cells', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9578908958219303	0.06957695340793539	0.06873187821113469	0.11053602816786111	6.80770205327884
chr20_+_45840447_45840458	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.29564709999697397, 0.13292885440632593, 0.25341350413590885, 0.14969405594405594, 0.29411764705882354, 0.09814867462359768, 0.15217391304347827, 0.2726606726606727, 0.17975668843199652, 0.45541125541125543, 0.23599202332754962, 0.5021093838559055, 0.30169116441158433, 0.44918137156147075, 0.29411764705882354, 0.8006896551724138, 0.5430038510911425, 0.6327063740856844, 1.0, 0.125, 0.39015151515151514, 0.6062271062271063, 0.0, 0.5946236559139785, 0.6972972972972973, 0.5286913326481671]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	1.0	0.0	0.3840551824429126	0.23762721654375016	2.5920634282381716
chr10_-_72524734_72524746	Exc_L3-4	[1.0, 1.0, 0.3333333333333333, 1.0]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026329113924050632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09179487179487181, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.8333333333333334	0.28867513459481287	0.004218713775675801	0.017547068784590735	2.8668459710645626
chr11_-_85978069_85978093	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 0.8823529411764706, 1.0, 0.956989247311828, 0.7627118644067796, 0.84, 1.0, 1.0, 1.0]	[0.3084337593231986, 0.8299189882282358, 0.7794452646625561, 0.7191735234134153, 0.6557377049180327, 0.7899673860172269, 0.9767441860465116, 0.15675578828246695, 0.2877752593026855, 0.6937498939743438, 0.8556449459260218, 0.8311736267400183, 0.6768139461813785, 0.27702996299798127, 0.7655906448176979, 0.5916666666666667, 0.8236489569076355, 0.8183347874859779, 0.8370389170896786, 0.5956237371483288, 0.8208348748304353, 0.924006908462867, 0.9182389937106918, 0.7232658538008284, 0.6593122468327157, 0.8649355877616747, 0.9589041095890412, 0.8567708333333333]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9535045044079232	0.07727356235355369	0.7141620483732731	0.21148156499271786	1.0630027074383683
chr3_+_54816852_54816870	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8666666666666667, 1.0]	[0.031746031746031744, 0.0, 0.0, 0.9411764705882353, 0.125, 0.041666666666666664, 0.0, 0.5, 0.4, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]	['iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'iPS_Cell', 'breast', 'prostate', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes']	0.9888888888888889	0.036851386559504436	0.16930594460006224	0.27498054807299466	2.954102807219246
chrX_-_111302564_111302567	Exc_L3-4	[1.0, 0.6111111111111112, 0.8, 0.4, 0.9411764705882353, 1.0, 0.8235294117647058, 0.9047619047619048, 1.0]	[0.6, 0.33270676691729323, 0.44166666666666665, 0.35714285714285715, 0.3315119363395226, 0.24663246387929932, 0.3546978805221619, 0.5061728395061729, 0.28128205128205125]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line']	0.8311754331362174	0.19390471010830967	0.3835348291395583	0.10608823873760398	2.025258743435478
chr1_-_37496706_37496736	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.991304347826087, 1.0, 1.0, 1.0, 1.0]	[0.3446125666394572, 0.005490196078431372, 0.008292250666661234, 0.016178368239243318, 0.0707070707070707, 0.0, 0.0, 0.2598963416365414, 0.29732640869658067, 0.008108277025853986, 0.01805401405845357, 0.0, 0.005858109250030832, 0.08487136683675454, 0.10642006802721088, 0.5500950030361795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04495504495504496, 0.0, 0.0058823529411764705, 0.0, 0.0, 0.020833333333333332]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9992753623188406	0.002403351297358971	0.06598502757600085	0.1312308319079777	7.110629780046093
chr12_-_122276438_122276444	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.8160665092483274, 0.14767070098167448, 0.10681302824159968, 0.006944444444444444, 0.16129032258064516, 0.15873015873015875, 0.23529411764705882, 0.27366522366522367, 0.19414333512158785, 0.03761491776197659, 0.06004901960784314, 0.0, 0.009814572320028452, 0.05655078437500083, 0.17857142857142858, 0.2435897435897436, 0.0, 0.24154120123037073, 0.21568627450980393, 0.0, 0.0, 0.25128369704749676, 0.5508444591215739, 0.0, 0.5165847665847666, 0.0, 0.0, 0.3660869565217391]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.17245841649651758	0.19433647558707948	4.258292639112272
chr6_-_128006025_128006055	Exc_L3-4	[0.07692307692307693, 1.0, 0.29411764705882354, 0.288135593220339, 0.12121212121212122, 0.2079207920792079, 0.2459016393442623, 0.2916666666666667, 0.44, 0.16129032258064516]	[0.04176700409295554, 0.0, 0.005380667892156863, 0.0040650406504065045, 0.016666666666666666, 0.0, 0.0, 0.06731859410430839, 0.07453843609698797, 0.004545454545454545, 0.0, 0.017543859649122806, 0.0, 0.018602759808207508, 0.049207561812603835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018072289156626505, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'testes', 'adipose', 'liver', 'ovary']	0.3127167859085142	0.2491187771341312	0.01176697535094434	0.020940431028084686	1.203812081942244
chr2_-_127053421_127053445	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.07088289406321897, 0.0, 0.02197125962303666, 0.016214177978883863, 0.037037037037037035, 0.0, 0.13539473684210526, 0.004010001415294617, 0.03703011616680681, 0.013157894736842105, 0.0, 0.026878384773121614, 0.12049870687551846, 0.40177468545845335, 0.0, 0.0, 0.014632886695549883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.034595491602533404	0.08152283618918922	11.842135940377027
chr1_+_172323328_172323340	Exc_L3-4	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9574468085106383, 1.0]	[0.16409510429531068, 0.2, 0.14285714285714285, 0.0, 0.575, 0.0, 0.0, 0.0, 0.05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'colon', 'white_blood_cells', 'lung', 'kidney', 'lymph_node', 'testes', 'ovary']	0.9957446808510639	0.012765957446808496	0.1254089557148502	0.26044017734344854	3.337780128667038
